time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.286,0.05,1.01,-0.18,1.02
5.296,-0.04,1.06,-0.64,1.23
5.306,-0.09,0.99,-1,1.41
5.316,0.04,0.91,-1.17,1.48
5.325,0.27,0.85,-0.97,1.32
5.336,0.43,0.77,-0.41,0.97
5.346,0.63,0.58,0.29,0.9
5.356,0.84,0.37,0.76,1.19
5.366,0.97,0.17,1.03,1.43
5.376,1.07,-0.02,1.07,1.51
5.386,1.07,-0.18,0.96,1.45
5.396,1.02,-0.31,0.9,1.39
5.406,0.92,-0.41,0.86,1.33
5.416,0.8,-0.5,0.79,1.23
5.426,0.74,-0.5,0.61,1.08
5.436,0.75,-0.41,0.33,0.92
5.446,0.79,-0.31,0.02,0.85
5.456,0.81,-0.21,-0.25,0.87
5.466,0.77,-0.09,-0.41,0.87
5.476,0.65,-0.02,-0.48,0.81
5.486,0.56,-0.02,-0.51,0.75
5.496,0.51,-0.03,-0.49,0.7
5.506,0.54,-0.06,-0.46,0.71
5.516,0.63,-0.15,-0.35,0.74
5.526,0.77,-0.28,-0.12,0.83
5.536,0.86,-0.46,0.29,1.02
5.546,0.76,-0.7,0.76,1.28
5.556,0.6,-1.02,1.2,1.69
5.566,0.4,-1.35,1.48,2.04
5.576,0.21,-1.55,1.61,2.24
5.586,0.03,-1.58,1.58,2.23
5.596,-0.1,-1.52,1.33,2.02
5.606,-0.09,-1.38,0.89,1.64
5.616,0.02,-1.09,0.33,1.14
5.626,0.17,-0.73,-0.13,0.76
5.636,0.38,-0.4,-0.56,0.78
5.646,0.57,-0.11,-0.87,1.04
5.656,0.69,0.11,-1.12,1.32
5.666,0.77,0.29,-1.33,1.56
5.676,0.79,0.41,-1.44,1.69
5.686,0.82,0.5,-1.49,1.77
5.696,0.85,0.54,-1.43,1.75
5.706,0.82,0.54,-1.32,1.64
5.716,0.78,0.49,-1.08,1.42
5.726,0.71,0.43,-0.81,1.16
5.736,0.69,0.39,-0.55,0.97
5.746,0.74,0.38,-0.36,0.91
5.756,0.77,0.44,-0.25,0.92
5.766,0.76,0.5,-0.25,0.94
5.776,0.8,0.56,-0.28,1.02
5.786,0.84,0.61,-0.32,1.08
5.796,0.85,0.63,-0.33,1.11
5.806,0.84,0.67,-0.33,1.12
5.816,0.81,0.69,-0.26,1.09
5.826,0.76,0.69,-0.22,1.05
5.836,0.71,0.68,-0.21,1.01
5.846,0.69,0.69,-0.2,1
5.856,0.67,0.72,-0.26,1.02
5.866,0.6,0.81,-0.32,1.06
5.876,0.53,0.87,-0.4,1.1
5.886,0.48,0.92,-0.42,1.12
5.896,0.43,0.97,-0.43,1.14
5.906,0.4,1.02,-0.43,1.17
5.916,0.33,1.06,-0.37,1.18
5.926,0.28,1.05,-0.29,1.12
5.936,0.21,1,-0.15,1.03
5.946,0.17,0.88,0.02,0.89
5.956,0.16,0.74,0.21,0.79
5.966,0.17,0.6,0.44,0.76
5.976,0.23,0.48,0.72,0.89
5.986,0.3,0.37,0.99,1.1
5.996,0.29,0.32,1.22,1.3
6.006,-0.04,0.53,1.43,1.52
6.016,-0.52,1,1.22,1.66
6.026,-0.5,1.37,0.44,1.52
6.036,0.01,1.55,-0.27,1.57
6.046,0.48,1.58,-0.48,1.72
6.056,0.43,1.39,0.07,1.46
6.066,0.13,0.92,1.11,1.44
6.076,0.06,0.23,1.98,1.99
6.086,0.23,-0.58,2.69,2.76
